kinittxn,kpol,ktrans,kfold,kobsminus,kobsplus,RNAthalf,Proteinthalf,EC,gamma_rel
0.17688284472842933,206.75440129090219,59.623513707466444,2.0791174395553944,7.7368501661794702e-08,1.6145061258126181e-05,58507.411901606138,125467.9750819185,0.37820933189469241,3.2542576630063271
0.15626992174441717,232.09605910938694,52.963779475700861,2.0301111896558388,8.7152462199063152e-08,1.6232941834318831e-05,62614.697842929338,122363.0426867724,0.36139541539259412,3.3322887881430319
0.1679321148131433,207.48075268005402,64.079408856843841,1.7675298090467233,7.8831180949854294e-08,1.5535790549360959e-05,54147.375480357245,122086.71301768751,0.35534513929322442,3.1458693601307863
0.16505507494127741,208.03634671421915,68.876639071352542,2.0050247923187885,7.6413915863774429e-08,1.6589448794293212e-05,57147.349320880341,115719.92058262203,0.3449784033041835,3.2896099395778542
0.16118047011062953,232.43574807150048,33.524842316063101,2.0469028220376786,7.8685301497957884e-08,1.6819773763443925e-05,57148.121879390746,121750.9828503031,0.37708900611719876,3.2757798186335605
0.14647214977146242,224.99018026004313,56.367973910072102,1.9555298863477129,8.6985310522837658e-08,1.6844828678186519e-05,56093.732654738,126430.55133215593,0.34755153377704712,3.2728518204938379
0.15871123421589611,212.20450553888654,39.803292388410036,1.9902174881555998,9.2335669088959798e-08,1.4758103033502466e-05,62543.094029384585,135074.5855409175,0.33080489199039748,3.2417833557392779
0.17620532991833024,217.12718564239731,66.507178547886809,2.126764682007336,8.1273835228416887e-08,1.506515777917307e-05,58311.295852384057,122944.17863703944,0.34708332221902072,3.1928340459151241
0.16072439513793579,220.00238419948741,34.728764530746716,2.1292636109461158,8.7368307974656083e-08,1.4272000235825487e-05,62992.645283494829,140024.86903011738,0.3372912569587812,3.2119116240619752
0.1518739146269156,223.86792853491215,63.343645818960972,1.9507553994471969,9.1764558099668103e-08,1.6575027302788397e-05,55200.34787968098,129385.35492556331,0.37185392285156743,3.2119389972058516
0.14993791895158542,232.49877172336787,74.452285788311372,2.1331219255230209,9.2164283844115274e-08,1.4624756053082436e-05,62669.97336624837,125014.75367196079,0.37628049843374789,3.1958443225036861
0.16786827351085745,221.58274802161742,64.188418135421074,1.9175296971300309,8.0945253805870752e-08,1.5735854075497273e-05,62318.144913274184,122923.43888304733,0.35358840995997987,3.3067029698472359
0.1519315766168913,230.55677496106355,53.646559104667105,2.0449255568361986,7.6472973361176126e-08,1.500726235761244e-05,63551.756374716555,137929.20968396234,0.35991594763976215,3.2735259052426753
0.17237565074699301,225.83067825507206,69.36407252535011,1.9642875331967347,8.2038228136230363e-08,1.4475117194285542e-05,55272.145120757283,122911.47918593141,0.37112134184488893,3.0702659489879611
0.15808158622909221,193.98172581525111,57.506545382518468,2.140456248414139,8.944124395348488e-08,1.5225512041436196e-05,60453.623981452962,129996.7445203454,0.33274805437640526,3.2445219781096828
0.17633393307011319,201.10302344928334,75.424618818562664,2.0752253169729533,8.7469048077455726e-08,1.5091310557009516e-05,59202.775939616731,116910.61120920144,0.34316574353922596,3.2064823925141885
0.16010880002340841,211.33367438815222,55.255972345139739,1.7747163587025319,9.1293064267556442e-08,1.5384714693414483e-05,59783.088150200652,128693.15348957488,0.31698543336804724,3.2560808920313309
0.15717782428956489,214.15275275331726,68.067582148501174,1.8309976759950104,8.0500222127044418e-08,1.5352602769865232e-05,59329.690019624439,120002.48662191849,0.3235767999700157,3.2534967766251599
0.17026337303338165,211.4882749059156,70.464519373290074,2.0730073251363055,8.5432385772506913e-08,1.5802029355564568e-05,54630.30387959355,135627.33625979308,0.37794631806033302,3.1486248067202673
0.16476576466832721,219.62383337638016,57.778313555940777,2.0551554007388622,8.8145480790679693e-08,1.622605785694165e-05,53819.81396278552,135851.93390074736,0.32430483764806289,3.2053542849788808
0.15898162804555227,201.87169805546876,50.012292683661826,1.9507448164299517,9.0631795003052136e-08,1.4409342923822861e-05,63477.141533530681,122603.92848593419,0.37856320977358093,3.1921184153789013
0.15409462348192393,201.28213676112031,49.285857797826921,2.0888392828588342,8.8214389695901272e-08,1.6945205853866838e-05,56948.263688641957,127152.42987789381,0.32138653194928629,3.3161388915090266
0.14595498991884795,198.54551591721287,69.648020759630668,2.0175155648217382,7.957572714852192e-08,1.6018841874696412e-05,60745.066417650727,119547.13764496008,0.37282233452552027,3.2862604746119279
0.15827090648756192,195.87731839367262,62.102580854618317,2.1061376102068645,7.7179576532999245e-08,1.700386197338692e-05,60343.934293046928,116426.30729221004,0.31987910688696908,3.3953481508606411
