kinittxn,kpol,ktrans,kfold,kobsminus,kobsplus,RNAthalf,Proteinthalf,EC,gamma_rel
0.15164575462542335,192.28065038111137,52.064931654872574,1.4542608458847259,8.4455956520894873e-08,1.5317092783426889e-05,60875.637293691427,126781.44900971066,0.36897683391460645,3.2343605913517308
0.15445824509939524,209.5914019222495,48.322871781287397,2.1795294546502655,7.7757647718888725e-08,1.718717399927478e-05,53632.432962099141,132959.01089005033,0.31794420186289912,3.2847308902272481
0.16877428997648672,228.4421212164101,54.793718651924131,1.9953471939003953,8.2667558436154147e-08,1.4230339216468892e-05,60197.506793082044,134233.5062066174,0.37392079752486901,3.1369625454961865
0.1688487109297962,205.77684493547491,50.98350120249453,1.4381252067796464,8.2593757522261097e-08,1.4955709760705214e-05,55791.332165962522,133591.1464078936,0.37749540193331615,3.1113795344472654
0.14995330954614947,232.13639730750424,53.503291446191881,1.3757890985371222,8.8627932650089644e-08,1.5743145574131188e-05,60801.633688551832,128093.7477515049,0.37152931967689379,3.2570253870001191
0.16042571786470408,226.1526311424231,53.335985705463003,2.3235922479549256,9.2928062888486882e-08,1.5046383929304045e-05,63491.064633452006,117163.91992158644,0.33000214523096483,3.2789210270055311
0.17397353351883776,202.24200127906337,52.900526208497119,1.6302246946287622,8.9752775124786575e-08,1.5463346086489627e-05,58900.727982676071,135079.70890596788,0.36428959641490943,3.2085198459315007
0.15666403622617267,209.75474589673362,47.691371005366754,2.5210955224044493,8.6757910618745027e-08,1.4853886287455579e-05,59228.670869561516,124589.48234095772,0.3411721866671184,3.1914018356003342
0.15533211961825433,213.55972032142341,54.425128749785131,2.8953516088556492,7.73619537394901e-08,1.5174042697984052e-05,53113.916576025076,118285.91116104345,0.35355916878045657,3.101604193942769
0.16670253632358228,217.61851591880804,51.360694247230924,1.4390333437061851,9.0554543196900355e-08,1.680758515481782e-05,57948.342629495593,118082.87930326116,0.32851384276015039,3.3158452783441281
0.15836219048508945,213.84037277763625,46.511604142801225,2.8620706115813226,7.8611317731520047e-08,1.6740882812167325e-05,57007.920394312911,130289.51462876052,0.31929927204008479,3.3167897317430448
0.15292056057868769,231.69647220114103,55.864241940187441,1.230711567244682,7.7001731238227534e-08,1.5019225761044282e-05,55610.273264966519,123127.7885182676,0.37419723721282389,3.1216998964298024
0.15364539601652896,219.45687447327401,46.071265757859109,2.7741187005822843,8.8474672948972361e-08,1.5648197040112023e-05,56588.323158751686,136916.61334660894,0.35003917526930028,3.1940130852510724
