kinittxn,kpol,ktrans,kfold,kobsminus,kobsplus,RNAthalf,Proteinthalf,EC,gamma_rel
0.17494190169369842,186.2984233001884,46.14181523715331,1.904992314518605,8.4790568707989328e-08,1.7071780421711673e-05,52916.560455637227,130864.85962399938,0.37700606071803622,3.204970437591784
0.14967856736253377,137.11358139916877,52.453794804610979,1.9682608099143697,8.3514573381775434e-08,1.6781063772778054e-05,55583.572817319946,140410.70500384344,0.3777417393431482,3.2377911466809728
0.15155926425324745,151.61390523615933,52.33794965521902,1.9010376969512213,8.0887574560099166e-08,1.4584469454173304e-05,59212.34021111147,139636.31289504794,0.37360794638151656,3.1501605772052708
0.15645345307980457,284.85799680949088,55.468218922906807,1.8078657298180514,7.9942164592268083e-08,1.5355234750463972e-05,55310.280883895372,131891.65745543552,0.33026760915630399,3.1749697821849612
0.17633862636484671,132.70933182912626,52.718589532408913,1.9545341995465133,8.484099296911019e-08,1.7110812422419602e-05,57057.363980053036,137822.66428832282,0.32671377309279814,3.3287416667524141
0.15839129464896504,220.20855628500595,51.658068028272268,2.1293274299597176,7.8215830926602384e-08,1.5861441775059357e-05,57946.090591308617,139430.27262884754,0.33408644245912383,3.2598858722242703
0.16999260370901564,185.15081408947069,48.69009171618103,2.0972618872268116,7.7577103533665217e-08,1.5729111004373436e-05,61986.9742655523,136609.2331678374,0.3441774614831663,3.313038248634848
0.15474743175245087,180.34526271960345,47.3136295871249,1.9838136048324979,8.5894653073319213e-08,1.6356218894552628e-05,55247.545621252561,131603.68928892285,0.34547755587084139,3.2263551835907602
0.15130807600524324,309.6108205590574,47.25162617965082,1.9903499978943231,8.7750897446016951e-08,1.7188124335949416e-05,58476.735515402004,129876.65538401483,0.35874381419816997,3.3286594088570167
0.14608645302296147,249.3475625137776,55.769277757046787,2.0105516079803749,9.1447035580600024e-08,1.6009558657778436e-05,56349.180964314546,118957.69493182674,0.36229815515630637,3.2019885153727232
0.17015070826903184,114.70884826814093,53.825200247387777,1.8770668042611032,8.8382684204793134e-08,1.5818299170738462e-05,62407.741762830061,115870.13090561991,0.31490625161506081,3.3371425091188738
0.17062143468302363,276.9612090086294,51.26416652309117,1.7719922132667005,9.1992300596907741e-08,1.5550052407794896e-05,59821.023354468947,129393.12544522257,0.33021118531939014,3.2567263439007288
0.16402990908540896,182.33641187875656,53.094058973206387,1.8295892024229912,8.7832734564459624e-08,1.6237588191932569e-05,58774.365262735548,129906.15679715207,0.32157872572126128,3.3003899891371349
0.16810413217043468,148.26169207698561,49.848930047099927,1.9442536562749422,9.2012995910597171e-08,1.5758562804553762e-05,54209.500792441926,119031.39388244606,0.38092446253420797,3.1278269425187939
0.15762637249678171,183.27279454938622,47.5804652456534,1.9138951197669654,7.6804130467707624e-08,1.5511198264918647e-05,54258.3645635836,129896.31608526241,0.3791784397354625,3.1285947871666924
0.15877842979950735,236.74480194194012,47.784603675036195,1.9367127951425147,8.4985792211005109e-08,1.6134064725529259e-05,59365.869347519532,124515.89290821469,0.32563788962844215,3.3035054915059292
0.16699965304172407,164.19360843597451,49.075280356476952,2.1385052672155886,7.6819631286991313e-08,1.5102083859172546e-05,53596.412412563615,131813.88306455506,0.32534807252989706,3.1302943416081725
